,Concurso,Local,Data do Sorteio,1º número do Sorteio,2º número do Sorteio,3º número do Sorteio,4º número do Sorteio,5º número do Sorteio,6º número do Sorteio,7º número do Sorteio,Mês da Sorte,Ganhadores Faixa 1,Ganhadores Faixa 2,Ganhadores Faixa 3,Ganhadores Faixa 4,Ganhadores Faixa 5,Rateio Faixa 1,Rateio Faixa 2,Rateio Faixa 3,Rateio Faixa 4,Rateio Faixa 5,Cidade,Valor Arrecadado,Estimativa para o próximo concurso,Valor Acumulado Próximo Concurso,Acumulado,Sorteio Especial,Observação
,133,SÃO PAULO SP,04/04/2019,001,004,008,010,020,022,031,3,1,54,2547,33769,131272,38609021,306421,2000,400,200,([PINDARE-MIRIM][MA]),285241000,35000000,000,Não,Não
,134,SÃO PAULO SP,06/04/2019,001,002,008,010,014,016,018,5,1,74,3057,37555,119323,37921196,219621,2000,400,200,([FORMIGA][MG]),282336400,35000000,000,Não,Não
,135,SÃO PAULO SP,09/04/2019,002,005,006,011,025,027,028,1,0,59,2663,36546,93663,000,290817,2000,400,200,(),277703800,70000000,40035743,Sim,Não
,136,SÃO PAULO SP,11/04/2019,017,019,020,021,023,027,030,3,0,60,2588,36077,141724,000,306698,2000,400,200,(),312761000,120000000,82973483,Sim,Não
,137,BOTUCATU SP,13/04/2019,003,005,006,008,016,019,028,12,1,110,4515,53079,120049,126297135,168794,2000,400,200,([SALVADOR][BA]),329156600,40000000,000,Não,Não
,138,SÃO PAULO SP,16/04/2019,009,013,015,017,021,027,029,6,1,160,4029,42396,94336,37659919,144106,2000,400,200,([Curitiba][PR]),278529600,35000000,000,Não,Não
,139,SÃO PAULO SP,18/04/2019,003,004,011,013,018,019,022,7,0,60,2821,38826,85262,000,274039,2000,400,200,(),268797000,70000000,38365414,Sim,Não
,140,NOVA PETRÓPOLIS RS,20/04/2019,005,008,009,012,014,017,022,3,1,74,2465,29827,86767,62662439,140717,2000,400,200,([GUARACI][SP]),193313400,30000000,000,Não,Não
,141,SÃO PAULO SP,23/04/2019,002,007,009,015,023,025,030,7,1,118,3468,36171,74833,34130657,177087,2000,400,200,([Curitiba][PR]),244584000,35000000,000,Não,Não
,142,SÃO PAULO SP,25/04/2019,006,011,018,021,023,029,030,6,0,32,2081,28032,82271,000,503648,2000,400,200,(),250466400,80000000,37605727,Sim,Não
,143,SÃO PAULO SP,27/04/2019,005,010,011,015,022,029,031,1,1,59,2324,30113,91824,77584387,290402,2000,400,200,([JANDAIA][GO]),269086600,35000000,000,Não,Não
,144,SÃO PAULO SP,30/04/2019,002,004,007,008,013,015,027,11,1,145,4529,46567,97397,30601988,129213,2000,400,200,([SÃO PAULO][SP]),252869800,30000000,000,Não,Não
,145,SÃO PAULO SP,02/05/2019,002,003,006,010,011,013,015,12,1,55,2057,25557,65245,25481569,198558,2000,400,200,([Teresina][PI]),183138000,25000000,000,Não,Não
,146,SÃO PAULO SP,04/05/2019,001,008,009,017,018,019,023,3,0,73,2438,31841,110510,000,182757,2000,400,200,(),238168000,65000000,31129559,Sim,Não
,147,SÃO PAULO SP,07/05/2019,002,003,006,008,009,022,027,1,0,80,3468,39689,89797,000,193271,2000,400,200,(),263898400,100000000,67206816,Sim,Não
,148,SÃO PAULO SP,09/05/2019,007,009,011,018,021,022,029,9,1,93,3139,39782,168679,104783700,173166,2000,400,200,([BELO HORIZONTE][MG]),305920000,30000000,000,Não,Não
,149,SÃO PAULO SP,11/05/2019,003,016,020,021,025,026,030,8,0,39,1718,23689,97777,000,363322,2000,400,200,(),230548400,65000000,33062295,Sim,Não
,150,SÃO PAULO SP,14/05/2019,001,002,007,016,017,026,029,8,1,44,2258,34438,121314,76263131,420787,2000,400,200,([SÃO PAULO][SP]),301548200,35000000,000,Não,Não
,151,SÃO PAULO SP,16/05/2019,003,011,013,017,022,029,031,11,1,92,2983,35980,104030,37386649,174162,2000,400,200,([SÃO PAULO][SP]),270969400,35000000,000,Não,Não
,152,SÃO PAULO SP,18/05/2019,001,003,005,010,014,025,031,7,0,81,2747,34174,83292,000,204214,2000,400,200,(),264341800,65000000,38596451,Sim,Não
,153,SÃO PAULO SP,21/05/2019,002,013,021,023,025,029,030,6,1,73,2787,37755,106283,82346514,256850,2000,400,200,([JOINVILLE][SC]),302700400,35000000,000,Não,Não
,154,SÃO PAULO SP,23/05/2019,003,005,009,014,021,029,030,12,0,90,3408,35327,94102,000,170246,2000,400,200,(),260050000,70000000,35751674,Sim,Não
,155,SÃO PAULO SP,25/05/2019,003,013,015,016,025,027,028,5,2,71,3193,41176,139492,36378153,223368,2000,400,200,([BRASÍLIA][DF][BROTAS][SP]),291295400,30000000,000,Não,Não
,156,SÃO PAULO SP,28/05/2019,001,003,007,015,016,029,031,4,0,95,2844,34413,113093,000,148655,2000,400,200,(),252185600,70000000,32951932,Sim,Não
,157,SÃO PAULO SP,30/05/2019,002,010,017,018,020,025,029,12,1,71,2710,36027,97662,72682788,239824,2000,400,200,([ITAPECERICA DA SERRA][SP]),277851400,30000000,000,Não,Não
,158,SÃO PAULO SP,01/06/2019,007,014,020,023,027,028,029,3,0,59,2601,33301,114393,000,236635,2000,400,200,(),248872200,70000000,32576820,Sim,Não
,159,SÃO PAULO SP,04/06/2019,001,010,014,017,023,028,031,10,1,110,3207,37916,157737,72724348,156419,2000,400,200,([GUAPIAÇU][SP]),311565800,25000000,000,Não,Não
,160,SÃO PAULO SP,06/06/2019,004,008,009,012,013,025,030,11,1,107,3728,42095,106377,35078466,140502,2000,400,200,([SÃO PAULO][SP]),270265400,30000000,000,Não,Não
,161,SÃO PAULO SP,08/06/2019,002,003,005,014,015,020,025,12,0,74,2644,33942,93520,000,207625,2000,400,200,(),255441200,80000000,35849929,Sim,Não
,162,SÃO PAULO SP,11/06/2019,006,010,011,014,020,024,025,7,0,42,2649,32275,96840,000,449760,2000,400,200,(),294186800,120000000,79926341,Sim,Não
,163,SÃO PAULO SP,13/06/2019,007,010,016,018,024,025,027,12,0,101,3835,45624,114233,000,185978,2000,400,200,(),318834800,180000000,123755072,Sim,Não
,164,SÃO PAULO SP,15/06/2019,007,010,012,013,017,021,022,9,0,106,3929,49210,185531,000,175627,2000,400,200,(),353634600,210000000,167193500,Sim,Não
,165,SÃO PAULO SP,18/06/2019,004,005,007,008,011,019,024,2,0,137,5196,64433,184328,000,171804,2000,400,200,(),427025400,270000000,222113503,Sim,Não
,166,SÃO PAULO SP,22/06/2019,006,007,011,019,022,023,025,9,1,133,5237,66333,244612,286178987,206441,2000,400,200,([VIEIRÓPOLIS][PB]),499836400,30000000,000,Não,Não
,167,SÃO PAULO SP,25/06/2019,010,011,012,013,015,020,026,8,0,45,2455,31723,112323,000,335634,2000,400,200,(),258332400,70000000,35241504,Sim,Não
,168,SÃO PAULO SP,27/06/2019,001,003,004,020,023,025,026,3,0,65,2505,34351,135698,000,279755,2000,400,200,(),305612800,100000000,77671068,Sim,Não
,169,SÃO PAULO SP,29/06/2019,009,011,014,018,024,026,029,10,0,236,3587,42577,160691,000,109600,2000,400,200,(),328868600,150000000,119918461,Sim,Não
,170,SÃO PAULO SP,02/07/2019,001,009,010,011,015,020,021,6,0,108,3784,42875,145604,000,219487,2000,400,200,(),384592000,220000000,175229203,Sim,Não
,171,SÃO PAULO SP,04/07/2019,003,007,011,018,020,023,029,12,2,240,6350,67103,177074,114211433,135698,2000,400,200,([RIO DE JANEIRO][RJ][SÃO PAULO][SP]),423339200,35000000,000,Não,Não
,172,SÃO PAULO SP,06/07/2019,003,006,010,021,025,027,030,10,0,96,3236,38949,139272,000,166007,2000,400,200,(),290189000,70000000,37185533,Sim,Não
,173,SÃO PAULO SP,09/07/2019,002,007,011,013,025,027,028,4,0,129,4261,44768,114394,000,163191,2000,400,200,(),275622600,110000000,71570014,Sim,Não
,174,SÃO PAULO SP,11/07/2019,003,005,006,007,017,019,025,2,2,146,5091,58018,136088,56250768,171644,2000,400,200,([GOIÂNIA][GO][PASSO FUNDO][RS]),332509600,35000000,000,Não,Não
,175,SÃO PAULO SP,13/07/2019,004,006,007,017,021,026,031,12,3,51,2068,29755,101721,13134220,331115,2000,400,200,([ITAQUI][RS][SÃO PAULO][SP][Canal Eletrônico][XX]),269429600,30000000,000,Não,Não,O GANHADOR DO CANAL ELETRÔNICO DO PRÊMIO PRINCIPAL É DE RIO DE JANEIRO/RJ
,176,SÃO PAULO SP,16/07/2019,003,004,006,009,010,018,029,6,0,73,3305,41777,91906,000,214212,2000,400,200,(),267977600,70000000,36487537,Sim,Não
,177,SÃO PAULO SP,18/07/2019,003,011,017,018,024,025,028,10,0,86,3074,41734,141570,000,187247,2000,400,200,(),294901600,110000000,74061776,Sim,Não
,178,SÃO PAULO SP,20/07/2019,002,003,004,009,012,023,024,9,0,68,2992,43186,178472,000,249322,2000,400,200,(),322232400,150000000,113620762,Sim,Não
,179,SÃO PAULO SP,23/07/2019,003,004,005,011,021,024,030,10,1,77,3177,45038,173121,161750498,267883,2000,400,200,([Canal Eletrônico][XX]),362675800,35000000,000,Não,Não,O GANHADOR DO CANAL ELETRÔNICO DO PRÊMIO PRINCIPAL É DE SÃO PAULO/SP
,180,SÃO PAULO SP,25/07/2019,005,013,020,021,023,025,030,11,0,62,2636,32009,106702,000,237275,2000,400,200,(),252526800,70000000,34325750,Sim,Não
,181,SÃO PAULO SP,27/07/2019,006,008,010,015,017,026,028,8,0,127,3693,41765,130891,000,174413,2000,400,200,(),286291800,110000000,70505014,Sim,Não
,182,SÃO PAULO SP,30/07/2019,002,003,007,015,022,026,031,10,0,91,3589,45007,162863,000,202566,2000,400,200,(),335719200,150000000,113516457,Sim,Não
,183,SÃO PAULO SP,01/08/2019,005,007,016,017,021,024,027,11,1,139,4480,55851,154160,165309360,159691,2000,400,200,([SÃO PAULO][SP]),387162600,35000000,000,Não,Não
,184,SÃO PAULO SP,03/08/2019,006,009,010,014,016,017,022,8,0,72,2605,32820,127244,000,209637,2000,400,200,(),266815200,70000000,35219077,Sim,Não
,185,SÃO PAULO SP,06/08/2019,007,011,018,021,024,028,029,6,0,83,3699,42693,95822,000,215715,2000,400,200,(),297347600,120000000,76995714,Sim,Não
,186,SÃO PAULO SP,08/08/2019,006,015,017,022,023,026,027,9,1,99,3673,48770,198138,118439393,179410,2000,400,200,([BRASÍLIA][DF]),348473000,30000000,000,Não,Não
,187,SÃO PAULO SP,10/08/2019,001,003,006,015,017,023,026,10,2,151,4865,40213,137162,14527365,117805,2000,400,200,([FRONTEIRAS][PI][Canal Eletrônico][XX]),259619000,30000000,000,Não,Não,O GANHADOR DO CANAL ELETRÔNICO DO PRÊMIO PRINCIPAL É DE RIO DE JANEIRO/RJ
,188,SÃO PAULO SP,13/08/2019,008,012,021,023,024,026,028,5,0,64,2639,35031,106279,000,249534,2000,400,200,(),268965200,70000000,37263656,Sim,Não
,189,SÃO PAULO SP,15/08/2019,002,007,013,016,018,020,029,11,2,152,4226,45875,116243,36308870,142403,2000,400,200,([BRASÍLIA][DF][RIO DE JANEIRO][RJ]),281900400,30000000,000,Não,Não
,190,SÃO PAULO SP,17/08/2019,003,004,005,006,014,016,027,7,1,79,2645,36776,83880,35648550,193392,2000,400,200,([PRESIDENTE GETÚLIO][SC]),252665200,35000000,000,Não,Não
,191,SÃO PAULO SP,20/08/2019,003,004,011,024,026,028,029,10,1,67,2616,34973,129521,29854043,190964,2000,400,200,([Florianópolis][SC]),244645400,30000000,000,Não,Não
,192,SÃO PAULO SP,22/08/2019,004,011,014,015,018,028,031,12,0,41,1659,24700,96344,000,365665,2000,400,200,(),239585400,60000000,34981954,Sim,Não
,193,SÃO PAULO SP,24/08/2019,012,013,016,025,028,030,031,7,0,76,2505,32205,79410,000,205775,2000,400,200,(),249704200,100000000,71472730,Sim,Não
,194,SÃO PAULO SP,27/08/2019,003,004,007,009,015,021,023,1,1,172,4423,48535,101268,105195753,120039,2000,400,200,([BRASÍLIA][DF]),270676000,35000000,000,Não,Não
,195,São Paulo SP,29/08/2019,002,003,005,014,015,022,023,2,0,68,2304,29765,87970,000,189943,2000,400,200,(),220565200,60000000,30137658,Sim,Não
,196,SÃO PAULO SP,31/08/2019,004,013,014,022,026,029,030,8,0,53,2171,29465,118089,000,256605,2000,400,200,(),241083400,100000000,61871094,Sim,Não
,197,SÃO PAULO SP,03/09/2019,001,002,004,011,017,018,028,4,1,34,2277,32854,111859,99090083,469147,2000,400,200,([Canal Eletrônico][XX]),267650400,30000000,000,Não,Não,O GANHADOR DO CANAL ELETRÔNICO DO PRÊMIO PRINCIPAL É DE SÃO PAULO/SP
,198,SÃO PAULO SP,05/09/2019,001,002,009,010,016,023,028,1,0,64,2382,28965,79210,000,215241,2000,400,200,(),225584400,70000000,32142634,Sim,Não
,199,SÃO PAULO SP,10/09/2019,002,015,020,021,022,023,024,7,0,68,2904,37117,104568,000,311420,2000,400,200,(),328515400,120000000,81554558,Sim,Não
,200,SÃO PAULO SP,12/09/2019,010,012,013,017,021,023,027,2,0,87,3131,40975,120727,000,219677,2000,400,200,(),317898000,160000000,126149014,Sim,Não
,201,SÃO PAULO SP,14/09/2019,002,007,009,013,014,016,029,6,0,145,4887,50248,101524,000,179851,2000,400,200,(),316282600,200000000,168743847,Sim,Não
,202,SÃO PAULO SP,17/09/2019,005,006,007,011,021,026,029,9,0,66,3330,45552,213295,000,263457,2000,400,200,(),346812400,250000000,209316278,Sim,Não
,203,SÃO PAULO SP,19/09/2019,002,003,007,010,015,017,020,12,0,142,4725,58291,149509,000,147903,2000,400,200,(),375275400,300000000,258321661,Sim,Não
,204,SÃO PAULO SP,21/09/2019,002,011,020,021,027,028,031,6,0,81,2931,41412,131570,000,321989,2000,400,200,(),398937000,360000000,319177465,Sim,Não
,205,SÃO PAULO SP,24/09/2019,005,006,009,017,019,020,023,5,1,135,5240,64235,174155,377006027,183583,2000,400,200,([SÃO FRANCISCO DE SALES][MG]),436038000,35000000,000,Não,Não
,206,SÃO PAULO SP,26/09/2019,013,016,021,023,024,027,028,12,0,64,2351,32245,89352,000,221420,2000,400,200,(),237487200,70000000,33065347,Sim,Não
,207,SÃO PAULO SP,28/09/2019,001,005,008,010,012,025,028,7,1,153,4146,41652,89108,71255184,152820,2000,400,200,([SÃO PAULO][SP]),278461000,35000000,000,Não,Não
,208,SÃO PAULO SP,01/10/2019,002,004,017,021,028,029,031,Outubro,0,66,2497,34042,160923,000,199037,2000,400,200,(),261476200,60000000,30651721,Sim,Não
,209,SÃO PAULO SP,03/10/2019,005,007,014,017,019,023,029,Agosto,0,120,4246,46649,122637,000,178304,2000,400,200,(),283739000,100000000,65599430,Sim,Não
,210,SÃO PAULO SP,05/10/2019,007,010,018,019,020,023,027,Dezembro,0,93,3857,49343,120334,000,186568,2000,400,200,(),309436800,140000000,106084627,Sim,Não
,211,SÃO PAULO SP,08/10/2019,001,005,013,024,026,027,029,Maio,0,111,3948,47962,135540,000,180880,2000,400,200,(),345551400,200000000,152932415,Sim,Não
,212,SÃO PAULO SP,10/10/2019,005,011,014,017,018,026,030,Outubro,1,128,3698,47803,206895,197085061,147833,2000,400,200,([CANOAS][RS]),364483600,35000000,000,Não,Não
,213,SÃO PAULO SP,15/10/2019,006,009,010,018,021,024,026,Setembro,0,73,3023,38181,168746,000,221563,2000,400,200,(),304699000,70000000,37739514,Sim,Não
,214,SÃO PAULO SP,17/10/2019,002,009,011,013,021,028,029,Maio,0,79,3266,39445,105122,000,203830,2000,400,200,(),276847200,110000000,75312156,Sim,Não
,215,SÃO PAULO SP,19/10/2019,004,007,011,013,015,018,025,Junho,1,158,4527,49375,99154,114725035,152723,2000,400,200,([PORTO ALEGRE][RS]),297737600,35000000,000,Não,Não
,216,SÃO PAULO SP,22/10/2019,005,008,009,014,025,028,030,Agosto,0,88,2668,34185,98432,000,150531,2000,400,200,(),234776800,70000000,30908878,Sim,Não
,217,SÃO PAULO SP,24/10/2019,002,006,016,017,018,020,026,Setembro,0,43,2116,30356,130673,000,304210,2000,400,200,(),241752200,90000000,61431261,Sim,Não
,218,SÃO PAULO SP,26/10/2019,002,003,011,012,017,018,021,Setembro,0,62,2627,34966,137694,000,234405,2000,400,200,(),267553800,130000000,95341893,Sim,Não
,219,SÃO PAULO SP,29/10/2019,003,006,010,016,017,025,028,Março,0,96,3862,44043,132484,000,163429,2000,400,200,(),291922400,170000000,131949969,Sim,Não
,220,SÃO PAULO SP,31/10/2019,002,004,009,017,019,025,031,Fevereiro,2,91,3343,41935,123282,87821574,205777,2000,400,200,([TRES CORACOES][MG][SAO BERNARDO DO CAMPO][SP]),316692400,40000000,000,Não,Não
,221,SÃO PAULO SP,05/11/2019,003,006,007,009,015,027,031,Dezembro,2,130,4075,47759,120806,19306620,181852,2000,400,200,([CASCAVEL][PR][PORTO ALEGRE][RS]),300386000,35000000,000,Não,Não
,222,SÃO PAULO SP,07/11/2019,003,012,013,016,018,019,027,Abril,0,73,3082,38453,100848,000,189878,2000,400,200,(),248489000,70000000,32342539,Sim,Não
,223,SÃO PAULO SP,09/11/2019,003,004,010,011,014,019,028,Dezembro,0,68,2834,35775,98107,000,214274,2000,400,200,(),251403200,100000000,66340643,Sim,Não
,224,SÃO PAULO SP,12/11/2019,001,006,008,014,017,019,023,Março,1,125,3387,37566,114767,101964147,174482,2000,400,200,([NOVA MUTUM][MT]),270945400,30000000,000,Não,Não
,225,SÃO PAULO SP,14/11/2019,001,007,012,014,022,024,026,Abril,0,78,1970,27510,90851,000,181542,2000,400,200,(),231935200,60000000,33040558,Sim,Não
,226,SÃO PAULO SP,16/11/2019,001,004,008,012,022,024,028,Fevereiro,0,60,1965,22952,66955,000,171911,2000,400,200,(),174438800,80000000,57108093,Sim,Não
,227,SÃO PAULO SP,19/11/2019,002,011,012,015,017,020,025,Junho,0,64,2537,33355,82283,000,247205,2000,400,200,(),254236200,130000000,94024101,Sim,Não
,228,SÃO PAULO SP,21/11/2019,004,010,014,018,021,022,023,Dezembro,1,79,2560,34415,122969,132118474,206660,2000,400,200,([SAO PAULO][SP]),279638800,35000000,000,Não,Não
,229,SÃO PAULO SP,23/11/2019,009,013,015,021,025,027,030,Junho,1,91,2648,30908,69849,31147954,146694,2000,400,200,([CURITIBA][PR]),219599200,30000000,000,Não,Não
,230,SÃO PAULO SP,26/11/2019,005,008,012,018,024,027,029,Maio,1,133,3643,36261,86675,28416099,130809,2000,400,200,([ANANINDEUA][PA]),224031000,35000000,000,Não,Não
,231,SÃO PAULO SP,28/11/2019,004,010,012,013,014,024,026,Fevereiro,0,73,2058,28617,85993,000,180803,2000,400,200,(),220557800,60000000,30796699,Sim,Não
,232,SÃO PAULO SP,30/11/2019,004,005,006,012,015,016,026,Novembro,0,76,2197,28405,119611,000,179738,2000,400,200,(),241583200,100000000,62670276,Sim,Não
,233,SÃO PAULO SP,03/12/2019,003,006,007,016,022,023,028,Dezembro,3,88,3954,46997,143027,32911644,175640,2000,400,200,([TOLEDO][PR][PASSO FUNDO][RS][SAO PAULO][SP]),297378400,30000000,000,Não,Não
,234,SÃO PAULO SP,05/12/2019,004,005,013,017,023,024,029,Dezembro,0,115,3752,40039,111472,000,155842,2000,400,200,(),243492000,60000000,29272493,Sim,Não
,235,SÃO PAULO SP,07/12/2019,013,017,018,019,022,027,029,Agosto,0,78,2717,36828,108275,000,194265,2000,400,200,(),262919800,100000000,64628704,Sim,Não
,236,SÃO PAULO SP,10/12/2019,004,005,006,009,011,019,023,Abril,1,80,3592,41850,113112,102604370,203441,2000,400,200,([VITORIA DA CONQUISTA][BA]),286154000,30000000,000,Não,Não
,237,SÃO PAULO SP,12/12/2019,003,006,014,018,019,029,031,Agosto,1,61,2608,32001,95831,33400812,234666,2000,400,200,([CRISTALINA][GO]),243016200,30000000,000,Não,Não
,238,SÃO PAULO SP,14/12/2019,001,002,010,019,024,026,028,Agosto,0,46,2114,28547,93423,000,305912,2000,400,200,(),233773200,70000000,32834548,Sim,Não
,239,SÃO PAULO SP,17/12/2019,005,013,015,023,027,029,030,Agosto,2,92,3363,40220,98603,32668802,151412,2000,400,200,([JOAO PESSOA][PB][TACIBA][SP]),251135800,35000000,000,Não,Não
,240,SÃO PAULO SP,19/12/2019,001,004,008,013,019,022,025,Outubro,0,106,3199,32972,121190,000,155224,2000,400,200,(),227614600,60000000,26874603,Sim,Não
,241,SÃO PAULO SP,21/12/2019,003,005,006,012,020,023,031,Julho,0,58,2302,32002,81614,000,261208,2000,400,200,(),244223400,90000000,62224792,Sim,Não
,242,SÃO PAULO SP,24/12/2019,002,003,005,009,016,019,025,Fevereiro,0,61,2839,37038,91131,000,212764,2000,400,200,(),231885200,110000000,92508181,Sim,Não
,243,SÃO PAULO SP,26/12/2019,002,004,008,013,014,017,022,Fevereiro,0,82,2921,34114,83461,000,153534,2000,400,200,(),221756200,150000000,121884421,Sim,Não
,244,SÃO PAULO SP,28/12/2019,001,006,012,013,015,016,029,Dezembro,0,110,2335,33571,144343,000,135670,2000,400,200,(),272277000,180000000,156706310,Sim,Não
,245,SÃO PAULO SP,30/12/2019,001,005,007,014,021,030,031,Maio,0,51,1811,22609,70672,000,218206,2000,400,200,(),184066400,210000000,182672773,Sim,Não
,246,SÃO PAULO SP,02/01/2020,009,010,014,016,018,019,024,Maio,0,83,3004,40409,112701,000,231696,2000,400,200,(),314386600,260000000,227544420,Sim,Não
,247,SÃO PAULO SP,04/01/2020,002,009,010,012,017,025,028,Agosto,1,171,5351,59728,172904,279314047,185354,2000,400,200,([NOVA CANAA][BA]),403290200,30000000,000,Não,Não
,248,SÃO PAULO SP,07/01/2020,002,005,014,016,017,018,022,Junho,0,95,3428,38598,82847,000,157868,2000,400,200,(),254397000,70000000,34994085,Sim,Não
,249,SÃO PAULO SP,09/01/2020,003,008,012,020,021,027,029,Setembro,1,124,3525,39762,157547,69010585,167955,2000,400,200,([PONTAL][SP]),285780000,30000000,000,Não,Não
,250,SÃO PAULO SP,11/01/2020,001,005,010,014,015,029,030,Dezembro,1,70,2496,31176,103971,33230729,203453,2000,400,200,([PORTO ALEGRE][RS]),244693000,30000000,000,Não,Não
,251,SÃO PAULO SP,14/01/2020,005,011,014,018,020,027,031,Março,3,76,2297,29211,108372,10961597,185441,2000,400,200,([CASCAVEL][PR][LOBATO][PR][RIO DE JANEIRO][RJ]),242363600,30000000,000,Não,Não
,252,SÃO PAULO SP,16/01/2020,004,009,012,019,025,028,031,Dezembro,2,101,3198,33861,97055,15478808,187659,2000,400,200,([UNIAO DA VITORIA][PR][PETROPOLIS][RJ]),236517200,35000000,000,Não,Não
,253,SÃO PAULO SP,18/01/2020,004,012,014,019,023,028,029,Abril,1,64,2788,35210,94162,30977910,207441,2000,400,200,([SALTO DE PIRAPORA][SP]),234631200,35000000,000,Não,Não
,254,SÃO PAULO SP,21/01/2020,018,020,021,022,025,027,031,Fevereiro,0,50,1793,25147,100515,000,283154,2000,400,200,(),233368800,65000000,33034611,Sim,Não
,255,SÃO PAULO SP,23/01/2020,003,011,023,024,025,028,030,Julho,1,53,2571,34412,85226,71791712,313400,2000,400,200,([CONDE][BA]),265393600,20000000,000,Não,Não
,256,SÃO PAULO SP,25/01/2020,001,005,012,016,027,030,031,Dezembro,1,78,2411,27412,90782,29393234,161502,2000,400,200,([CORONEL FABRICIANO][MG]),216676800,35000000,000,Não,Não
,257,SÃO PAULO SP,28/01/2020,005,012,017,019,021,024,028,Maio,2,167,3490,35981,88746,14716100,107902,2000,400,200,([POUSO ALEGRE][MG][SETE LAGOAS][MG]),228805800,30000000,000,Não,Não
,258,SÃO PAULO SP,30/01/2020,001,002,003,009,013,024,030,Julho,1,45,2180,29283,69237,33015028,314429,2000,400,200,([SAO PAULO][SP]),224448000,30000000,000,Não,Não
,259,SÃO PAULO SP,01/02/2020,006,009,010,013,021,026,029,Setembro,2,71,2833,30997,117862,13632869,164582,2000,400,200,([VARZEA DO POCO][BA][BOTUCATU][SP]),224409600,30000000,000,Não,Não
,260,SÃO PAULO SP,04/02/2020,005,008,010,012,018,024,031,Junho,0,81,3063,32458,75447,000,171483,2000,400,200,(),231469600,70000000,32410301,Sim,Não
,261,SÃO PAULO SP,06/02/2020,005,008,009,018,023,026,031,Abril,1,74,2789,36068,113338,71628772,227134,2000,400,200,([ARAPUTANGA][MT]),283069200,35000000,000,Não,Não
,262,SÃO PAULO SP,08/02/2020,004,005,017,018,020,027,028,Junho,0,80,2550,32186,75432,000,182770,2000,400,200,(),236879800,70000000,34117031,Sim,Não
,263,SÃO PAULO SP,11/02/2020,009,018,019,021,023,027,030,Dezembro,0,66,2662,35344,115207,000,233913,2000,400,200,(),267632000,100000000,70139612,Sim,Não
,264,SÃO PAULO SP,13/02/2020,013,015,022,023,025,030,031,Dezembro,0,58,2591,35466,125792,000,326851,2000,400,200,(),310957200,150000000,114373453,Sim,Não
,265,SÃO PAULO SP,15/02/2020,002,003,014,016,017,020,027,Novembro,2,121,3523,44193,123956,78877540,153654,2000,400,200,([JAU][SP][SANTA FE DO ARAGUAIA][TO]),318450600,30000000,000,Não,Não
,266,SÃO PAULO SP,18/02/2020,001,003,010,014,017,030,031,Dezembro,1,116,2926,30016,97192,30279663,159815,2000,400,200,([DESCALVADO][SP]),228586000,35000000,000,Não,Não
,267,SÃO PAULO SP,20/02/2020,001,002,006,009,013,020,030,Outubro,0,49,2363,27891,112519,000,258550,2000,400,200,(),227715400,60000000,29560928,Sim,Não
,268,SÃO PAULO SP,22/02/2020,002,003,014,016,017,021,029,Março,1,106,3424,34156,111496,58985120,169951,2000,400,200,([BEBEDOURO][SP]),237275600,20000000,000,Não,Não
,269,SÃO PAULO SP,26/02/2020,001,004,006,009,026,027,031,Junho,0,19,999,13773,41056,000,407568,2000,400,200,(),121323200,30000000,18068851,Sim,Não
,270,SÃO PAULO SP,27/02/2020,001,002,003,004,024,027,028,Março,2,69,1505,19638,67817,18983326,176555,2000,400,200,([RIO DE JANEIRO][RJ][SANTO ANTONIO DO ARACANGU][SP]),150026200,35000000,000,Não,Não
,271,SÃO PAULO SP,29/02/2020,007,015,017,020,021,024,029,Julho,0,66,2365,30331,72018,000,220727,2000,400,200,(),232150200,65000000,33991844,Sim,Não
,272,SÃO PAULO SP,03/03/2020,003,005,006,010,012,016,021,Fevereiro,0,77,2967,37768,118403,000,200728,2000,400,200,(),272945200,100000000,70055816,Sim,Não
,273,SÃO PAULO SP,05/03/2020,003,011,012,019,020,026,028,Novembro,0,64,2960,40115,120821,000,295570,2000,400,200,(),314206600,150000000,114194213,Sim,Não
,274,SÃO PAULO SP,07/03/2020,002,003,004,006,008,010,030,Março,3,146,4252,45962,172940,51622394,170560,2000,400,200,([BRASILIA][DF][CAMPINA GRANDE][PB][SAO PAULO][SP]),333293800,30000000,000,Não,Não
,275,SÃO PAULO SP,10/03/2020,007,010,012,014,024,027,028,Novembro,0,70,3078,35718,87955,000,193935,2000,400,200,(),236860400,70000000,31675944,Sim,Não
,276,SÃO PAULO SP,12/03/2020,004,005,015,016,018,027,030,Agosto,0,77,2943,37249,110103,000,189076,2000,400,200,(),258671400,100000000,65646591,Sim,Não
,277,SÃO PAULO SP,14/03/2020,002,003,010,013,021,022,031,Agosto,0,68,2382,34304,116429,000,258076,2000,400,200,(),289132600,150000000,106594705,Sim,Não
,278,SÃO PAULO SP,17/03/2020,005,008,013,021,022,024,026,Setembro,0,97,3514,42217,167849,000,183550,2000,400,200,(),328182800,190000000,148138200,Sim,Não
,279,SÃO PAULO SP,19/03/2020,003,007,010,013,024,025,028,Novembro,0,164,4873,54305,122281,000,149415,2000,400,200,(),317426800,200000000,188161555,Sim,Não
